date,Temp_Out,Hum_Out,Dew_Pt,Wind_Speed,Hi_Speed,Bar,Rain,Rain_Rate
2022-07-28 03:00:00,21.30,84,18.50,2.20,3.60,1015.60,0.00,0.00
2022-07-28 03:10:00,21.10,83,18.10,2.70,4.00,1015.50,0.00,0.00
2022-07-28 03:20:00,21.20,83,18.20,2.20,3.10,1015.40,0.00,0.00
2022-07-28 03:30:00,21.20,83,18.20,2.70,3.60,1015.40,0.00,0.00
2022-07-28 03:40:00,20.90,83,17.90,2.70,4.00,1015.30,0.00,0.00
2022-07-28 03:50:00,20.90,83,17.90,2.70,3.10,1015.40,0.00,0.00
2022-07-28 04:00:00,21.00,83,18.00,3.10,3.60,1015.30,0.00,0.00
2022-07-28 04:10:00,21.10,84,18.30,2.20,3.10,1015.20,0.00,0.00
2022-07-28 04:20:00,21.00,84,18.20,2.20,2.70,1015.40,0.00,0.00
2022-07-28 04:30:00,20.90,85,18.30,1.80,2.20,1015.20,0.00,0.00
2022-07-28 04:40:00,20.90,84,18.10,1.80,2.70,1015.20,0.00,0.00
2022-07-28 04:50:00,21.10,85,18.40,2.70,3.60,1015.10,0.00,0.00
2022-07-28 05:00:00,21.10,85,18.40,3.10,3.60,1015.00,0.00,0.00
2022-07-28 05:10:00,20.80,84,18.00,3.10,4.00,1015.00,0.00,0.00
2022-07-28 05:20:00,20.80,84,18.00,3.60,4.00,1015.10,0.00,0.00
2022-07-28 05:30:00,20.80,84,18.00,3.60,4.00,1015.20,0.00,0.00
2022-07-28 05:40:00,20.80,84,18.00,3.60,4.00,1015.10,0.00,0.00
2022-07-28 05:50:00,20.70,84,17.90,3.60,4.00,1015.20,0.00,0.00
2022-07-28 06:00:00,20.70,84,17.90,3.60,4.50,1015.20,0.00,0.00
2022-07-28 06:10:00,20.70,84,17.90,3.60,4.50,1015.10,0.00,0.00
2022-07-28 06:20:00,20.70,85,18.10,3.60,4.50,1015.00,0.00,0.00
2022-07-28 06:30:00,20.70,85,18.10,4.00,4.90,1015.10,0.00,0.00
2022-07-28 06:40:00,20.70,85,18.10,4.00,5.40,1015.20,0.00,0.00
2022-07-28 06:50:00,20.80,86,18.30,4.00,5.40,1015.20,0.00,0.00
2022-07-28 07:00:00,20.80,86,18.30,4.00,5.40,1015.40,0.00,0.00
2022-07-28 07:10:00,20.80,86,18.30,4.50,5.40,1015.30,0.00,0.00
2022-07-28 07:20:00,21.00,86,18.60,4.50,5.80,1015.40,0.00,0.00
2022-07-28 07:30:00,21.10,86,18.70,4.00,5.80,1015.60,0.00,0.00
2022-07-28 07:40:00,21.10,86,18.60,4.50,5.40,1015.60,0.00,0.00
2022-07-28 07:50:00,21.10,86,18.70,4.50,5.80,1015.80,0.00,0.00
2022-07-28 08:00:00,21.20,85,18.60,4.50,5.80,1015.70,0.00,0.00
2022-07-28 08:10:00,21.40,85,18.80,4.50,5.80,1015.70,0.00,0.00
2022-07-28 08:20:00,21.60,86,19.20,4.90,5.80,1015.80,0.00,0.00
2022-07-28 08:30:00,21.50,86,19.10,4.90,6.30,1015.70,0.00,0.00
2022-07-28 08:40:00,21.70,86,19.30,4.50,6.30,1015.90,0.00,0.00
2022-07-28 08:50:00,21.70,86,19.30,4.50,5.80,1016.00,0.00,0.00
2022-07-28 09:00:00,21.70,86,19.30,4.90,6.70,1016.20,0.00,0.00
2022-07-28 09:10:00,21.80,86,19.40,4.50,6.30,1016.10,0.00,0.00
2022-07-28 09:20:00,21.90,85,19.30,4.00,6.30,1016.20,0.00,0.00
2022-07-28 09:30:00,23.20,79,19.30,2.20,4.90,1016.10,0.00,0.00
2022-07-28 09:40:00,23.80,72,18.50,2.20,4.00,1016.10,0.00,0.00
2022-07-28 09:50:00,24.10,73,18.90,3.10,5.80,1015.80,0.00,0.00
